Transposon_Name	orientation_is_5prime	Transposon_min_Start	Transposon_max_End	Transposon_Family	Transposon_Super_Family
AT5TE33395	false	9232850	9234036	ATHILA7A	LTR/Gypsy
AT5TE44750	false	12631168	12636386	ATHILA3	LTR/Gypsy
AT5TE52020	false	14454160	14455119	ATREP1	RC/Helitron
AT5TE51790	false	14394861	14395820	ATREP1	RC/Helitron
AT5TE49060	true	13774192	13775153	ATREP15	RC/Helitron
AT5TE55940	true	15461638	15462603	ATREP15	RC/Helitron
AT5TE48565	true	13653056	13654022	ATREP15	RC/Helitron
AT5TE47555	false	13417303	13418253	SIMPLEHAT1	DNA/HAT
AT5TE44920	true	12685005	12686216	ATREP18	DNA
AT5TE41935	false	11610725	11611695	ARNOLDY1	DNA/MuDR
AT5TE66380	true	18441698	18441809	HELITRONY3	RC/Helitron
AT5TE42355	true	11777537	11782793	ATHILA2	LTR/Gypsy
AT5TE90745	false	25227340	25228311	HELITRONY1B	RC/Helitron
AT5TE54340	false	15048766	15049738	BRODYAGA1	DNA/MuDR
AT5TE43265	false	12150834	12151115	ATHILA6B	LTR/Gypsy
AT5TE56775	false	15717701	15718221	ARNOLDY2	DNA/MuDR
AT5TE48145	true	13555382	13556340	ATHILA4D_LTR	LTR/Gypsy
AT5TE50970	false	14264640	14265608	ATREP11A	RC/Helitron
AT5TE53450	false	14822766	14823731	ATCOPIA12	LTR/Copia
AT5TE31950	true	8827389	8828357	ARNOLDY2	DNA/MuDR
AT5TE54905	true	15175728	15180971	ATCOPIA87	LTR/Copia
AT5TE51205	true	14312319	14312341	ATREP15	RC/Helitron
AT5TE47245	false	13340802	13341769	ATGP7	LTR/Gypsy
AT5TE53580	true	14864899	14865870	BRODYAGA2	DNA/MuDR
AT5TE29690	false	8215122	8216116	SIMPLEGUY1	DNA/Harbinger
AT5TE36575	true	10042723	10043721	ATREP11	RC/Helitron
AT5TE50295	false	14097966	14098105	ATREP10D	RC/Helitron
AT5TE36245	false	9961298	9962327	ATREP10D	RC/Helitron
AT5TE62445	false	17276551	17277025	BRODYAGA1A	DNA/MuDR
AT5TE37490	false	10268717	10268980	ATREP6	RC/Helitron
AT5TE44835	true	12660249	12661282	ATREP8	RC/Helitron
AT5TE49485	true	13885290	13886322	ATLINEIII	LINE/L1
AT5TE31020	true	8571574	8577832	ATLINE1_6	LINE/L1
AT5TE65460	true	18171286	18172315	VANDAL18NA	DNA/MuDR
AT5TE30560	false	8446240	8447266	SIMPLEGUY1	DNA/Harbinger
AT5TE65020	true	18028486	18029508	META1	LTR/Copia
AT5TE48865	true	13724329	13725347	ATREP17	DNA/MuDR
AT5TE62890	false	17412066	17413087	VANDALNX2	DNA/MuDR
AT5TE40015	true	11020539	11021382	ATREP10D	RC/Helitron
AT5TE43450	false	12227328	12238088	ATHILA6B	LTR/Gypsy
AT5TE61215	true	16961258	16961286	ATCOPIA30	LTR/Copia
AT5TE61120	false	16934292	16935286	ATHILA7A	LTR/Gypsy
AT5TE49155	true	13804858	13805892	ATREP5	RC/Helitron
AT5TE44160	false	12448884	12449916	ATHATN10	DNA/HAT
AT5TE04750	false	1306435	1307473	ATREP10D	RC/Helitron
AT5TE50620	false	14176663	14182053	VANDAL5	DNA/MuDR
AT5TE78660	true	21838395	21839436	ATREP3	RC/Helitron
AT5TE69755	true	19390834	19391875	ATREP19	DNA
AT5TE80120	false	22261203	22261397	HELITRONY3	RC/Helitron
AT5TE37140	false	10193496	10194533	HELITRON5	RC/Helitron
AT5TE41420	true	11454992	11460346	ATENSPM10	DNA/En-Spm
AT5TE24295	false	6701477	6702514	ATREP1	RC/Helitron
AT5TE81600	true	22680169	22681206	ATREP10D	RC/Helitron
AT5TE44715	true	12616214	12621590	ATCOPIA88	LTR/Copia
AT5TE03880	true	1063549	1064584	ATREP15	RC/Helitron
AT5TE41870	true	11587292	11592676	ATENSPM9	DNA/En-Spm
AT5TE58590	true	16211008	16212045	ATREP11	RC/Helitron
AT5TE48830	true	13720509	13721548	ATREP15	RC/Helitron
AT5TE66785	true	18554898	18555937	ATREP9	RC/Helitron
AT5TE64335	false	17812725	17813744	HELITRONY2	RC/Helitron
AT5TE62845	true	17398922	17399441	HELITRONY1D	RC/Helitron
AT5TE52785	true	14656809	14657665	HELITRONY1D	RC/Helitron
AT5TE37510	false	10271395	10272402	HELITRONY3	RC/Helitron
AT5TE52390	true	14573442	14574452	VANDAL18NB	DNA/MuDR
AT5TE44945	false	12689463	12694797	HELITRON5	RC/Helitron
AT5TE11630	true	3198001	3199012	ATREP10B	RC/Helitron
AT5TE08175	false	2248399	2248526	ATREP15	RC/Helitron
AT5TE47940	false	13516837	13517844	HELITRONY1D	RC/Helitron
AT5TE54235	true	15028622	15029633	ATREP3	RC/Helitron
AT5TE60840	false	16848881	16849887	ATREP10D	RC/Helitron
AT5TE47270	false	13344609	13347034	META1	LTR/Copia
AT5TE47255	true	13343243	13344245	ATREP19	DNA
AT5TE69820	false	19408354	19409355	ATREP1	RC/Helitron
AT5TE36825	false	10102615	10115706	ATLANTYS2	LTR/Gypsy
AT5TE46220	true	13004467	13009799	ATIS112A	DNA/Harbinger
AT5TE43260	false	12138054	12150833	ATHILA6A	LTR/Gypsy
AT5TE20395	true	5629978	5635310	ATCOPIA93	LTR/Copia
AT5TE81005	false	22500600	22501556	ATREP3	RC/Helitron
AT5TE50700	false	14189256	14190266	HELITRONY3	RC/Helitron
AT5TE45130	true	12777238	12778233	ATGP2	LTR/Gypsy
AT5TE66495	false	18472428	18473020	VANDAL3	DNA/MuDR
AT5TE59805	true	16557520	16558537	ATREP11	RC/Helitron
AT5TE78670	false	21841926	21842942	ATREP10B	RC/Helitron
AT5TE35235	false	9708849	9708961	VANDAL7	DNA/MuDR
AT5TE69975	true	19447953	19448972	ATREP10D	RC/Helitron
AT5TE01760	true	490080	491096	HELITRONY3	RC/Helitron
AT5TE52830	true	14676239	14677249	AT9TSD1	DNA/MuDR
AT5TE66530	false	18479719	18480732	VANDALNX2	DNA/MuDR
AT5TE68930	true	19155395	19155420	ATREP6	RC/Helitron
AT5TE36290	false	9971120	9972131	ATREP5	RC/Helitron
AT5TE63540	false	17576338	17577349	ATREP9	RC/Helitron
AT5TE40980	true	11307798	11308811	ATHILA4D_LTR	LTR/Gypsy
AT5TE46210	true	12991095	12996437	ATHILA8B	LTR/Gypsy
AT5TE46610	false	13096918	13097930	VANDAL18NB	DNA/MuDR
AT5TE44785	true	12651258	12651669	ATREP10D	RC/Helitron
AT5TE61220	false	16961287	16962328	ATREP10B	RC/Helitron
AT5TE50675	false	14186798	14187753	ATREP19	DNA
AT5TE27200	false	7523149	7524102	ATREP3	RC/Helitron
AT5TE21970	false	6072551	6073460	ATREP10	RC/Helitron
AT5TE36570	false	10041813	10042722	ATREP2A	RC/Helitron
AT5TE35865	true	9854903	9855815	HELITRONY3	RC/Helitron
AT5TE35910	false	9865009	9865919	ATREP10D	RC/Helitron
AT5TE46505	false	13067854	13068764	HELITRONY1A	RC/Helitron
AT5TE27075	false	7488093	7488975	ATREP1	RC/Helitron
AT5TE48715	true	13688514	13689423	ATREP15	RC/Helitron
AT5TE52905	true	14688991	14689900	HELITRONY3	RC/Helitron
AT5TE28355	true	7833868	7834774	ATREP10	RC/Helitron
AT5TE29560	true	8169922	8170829	ARNOLDY1	DNA/MuDR
AT5TE44165	false	12449917	12450222	ATHATN10	DNA/HAT
AT5TE36110	false	9912240	9913146	ATREP1	RC/Helitron
AT5TE47140	true	13299804	13304979	ATHILA3	LTR/Gypsy
AT5TE21400	false	5913967	5914877	ATREP4	RC/Helitron
AT5TE80970	true	22491501	22492416	ATREP10A	RC/Helitron
AT5TE16795	false	4642975	4643166	ATREP11	RC/Helitron
AT5TE71060	true	19750277	19750317	ATREP10B	RC/Helitron
AT5TE79265	true	22020975	22021050	ATREP1	RC/Helitron
AT5TE31970	false	8830813	8831731	ATREP11	RC/Helitron
AT5TE35760	false	9827264	9828183	HELITRONY1D	RC/Helitron
AT5TE51725	false	14387348	14388267	ATREP10D	RC/Helitron
AT5TE40050	true	11026974	11027895	ATREP3	RC/Helitron
AT5TE08535	false	2347732	2348649	AT9NMU1	DNA/MuDR
AT5TE38550	false	10562480	10563384	ATREP10D	RC/Helitron
AT5TE32360	true	8936510	8937428	ATREP11	RC/Helitron
AT5TE65160	false	18064092	18065007	ATREP10A	RC/Helitron
AT5TE55270	true	15276310	15277224	ATENSPM11	DNA/En-Spm
AT5TE15670	false	4333263	4334708	ATLINE2	LINE/L1
AT5TE39125	true	10750992	10751907	ARNOLD4	DNA/MuDR
AT5TE38995	true	10708157	10713296	ATCOPIA68	LTR/Copia
AT5TE69840	true	19412730	19413647	ATREP11A	RC/Helitron
AT5TE55735	true	15408569	15409487	ARNOLDY2	DNA/MuDR
AT5TE23285	false	6433631	6438777	ATCOPIA90	LTR/Copia
AT5TE43345	true	12177851	12182967	ATGP1	LTR/Gypsy
AT5TE50470	false	14138820	14139724	ATREP3	RC/Helitron
AT5TE50160	true	14062428	14062613	HELITRONY1E	RC/Helitron
AT5TE50845	true	14225530	14226428	ATREP4	RC/Helitron
AT5TE11860	false	3260256	3261153	HELITRONY3	RC/Helitron
AT5TE08190	false	2249958	2250002	HELITRONY1E	RC/Helitron
AT5TE48930	false	13736030	13741129	ATCOPIA24	LTR/Copia
AT5TE87925	false	24435712	24436607	ATREP10	RC/Helitron
AT5TE65820	false	18288039	18288934	ATREP3	RC/Helitron
AT5TE68480	true	19037052	19037949	ATREP15	RC/Helitron
AT5TE49895	true	13991633	13992529	ATREP11	RC/Helitron
AT5TE27890	true	7709484	7710380	ATREP1	RC/Helitron
AT5TE88890	false	24700253	24701147	ATREP15	RC/Helitron
AT5TE53210	false	14760313	14761208	ATREP3	RC/Helitron
AT5TE21975	false	6073461	6073721	ATREP10	RC/Helitron
AT5TE50230	true	14079425	14079500	ATREP1	RC/Helitron
AT5TE54880	true	15163865	15164095	ATDNA2T9C	DNA/MuDR
AT5TE57470	true	15914287	15915188	HELITRONY1E	RC/Helitron
AT5TE43565	false	12262252	12263152	ATDNA2T9B	DNA/MuDR
AT5TE48980	false	13756612	13757514	ATMU11	DNA/MuDR
AT5TE36140	false	9921543	9922445	ATMU11	DNA/MuDR
AT5TE82580	true	22956174	22956221	ATCOPIA61	LTR/Copia
AT5TE51180	false	14308472	14309375	ATREP10B	RC/Helitron
AT5TE57390	false	15892142	15893046	ATREP19	DNA
AT5TE82430	true	22911049	22916161	META1	LTR/Copia
AT5TE42005	false	11640344	11641246	ATREP8	RC/Helitron
AT5TE96670	true	26835012	26835916	HELITRONY3	RC/Helitron
AT5TE36920	true	10128750	10133862	ATCOPIA12	LTR/Copia
AT5TE18540	false	5129031	5129290	ATREP3	RC/Helitron
AT5TE67200	false	18666051	18666951	ATREP15	RC/Helitron
AT5TE83215	false	23134881	23139981	ATCOPIA49	LTR/Copia
AT5TE35825	true	9848063	9848965	ATREP3	RC/Helitron
AT5TE74465	true	20668778	20669681	HELITRONY1D	RC/Helitron
AT5TE49475	false	13882971	13883872	ATREP3	RC/Helitron
AT5TE48220	true	13578345	13579267	ATCOPIA29	LTR/Copia
AT5TE37190	false	10205454	10206374	HELITRONY3	RC/Helitron
AT5TE11315	true	3110501	3111423	ATREP10D	RC/Helitron
AT5TE04885	true	1344768	1345714	HELITRONY3	RC/Helitron
AT5TE29700	true	8216175	8217121	ATREP3	RC/Helitron
AT5TE30395	false	8404055	8405675	HELITRONY3	RC/Helitron
AT5TE02870	false	785468	786413	HELITRONY1B	RC/Helitron
AT5TE41260	true	11396474	11396496	ATHILA2	LTR/Gypsy
AT5TE68445	true	19024212	19025157	ATLINE1_1	LINE/L1
AT5TE66335	true	18430775	18430978	ATREP15	RC/Helitron
AT5TE31300	true	8653597	8654540	ARNOLDY2	DNA/MuDR
AT5TE39025	false	10719203	10719299	ATREP4	RC/Helitron
AT5TE38940	true	10695203	10696144	ATGP1	LTR/Gypsy
AT5TE71350	true	19822935	19823876	SIMPLEGUY1	DNA/Harbinger
AT5TE63845	false	17671673	17672613	BRODYAGA2	DNA/MuDR
AT5TE55665	true	15388780	15389722	ATCOPIA22	LTR/Copia
AT5TE41975	false	11621550	11635002	ATCOPIA66	LTR/Copia
AT5TE41930	false	11610704	11610724	ARNOLDY2	DNA/MuDR
AT5TE39640	false	10903729	10904674	ATIS112A	DNA/Harbinger
AT5TE71095	false	19757603	19757723	HELITRONY3	RC/Helitron
AT5TE50790	false	14211240	14212190	ATREP11	RC/Helitron
AT5TE54855	false	15156882	15157833	ATREP3	RC/Helitron
AT5TE91610	true	25468537	25468577	ATREP15	RC/Helitron
AT5TE50170	true	14063214	14064169	ATREP19	DNA
AT5TE31395	true	8682911	8683866	ATREP3	RC/Helitron
AT5TE37845	true	10369952	10370078	ATREP7	RC/Helitron
AT5TE56155	false	15535130	15536041	ATREP1	RC/Helitron
AT5TE63030	true	17447959	17448910	ATREP10D	RC/Helitron
AT5TE45545	false	12842219	12843570	ATHILA8A	LTR/Gypsy
AT5TE52705	true	14637272	14638220	ATREP3	RC/Helitron
AT5TE42050	false	11664631	11664670	ATGP5	LTR/Gypsy
AT5TE50775	true	14203874	14209074	ATCOPIA10	LTR/Copia
AT5TE33425	false	9238814	9239761	ATREP10D	RC/Helitron
AT5TE44120	true	12442692	12443642	ATHILA4	LTR/Gypsy
AT5TE45220	false	12800250	12801601	ATHILA8A	LTR/Gypsy
AT5TE33070	false	9141101	9142038	BRODYAGA2	DNA/MuDR
AT5TE51375	true	14336933	14337870	HELITRONY3	RC/Helitron
AT5TE32720	false	9041913	9042847	HELITRONY1E	RC/Helitron
AT5TE47280	true	13349602	13350527	TA11	LINE/L1
AT5TE46280	true	13021860	13027035	ATHILA3	LTR/Gypsy
AT5TE51630	true	14372078	14373004	HELITRONY3	RC/Helitron
AT5TE35005	false	9649511	9650436	BRODYAGA2	DNA/MuDR
AT5TE67215	true	18669044	18669971	ATDNAI27T9A	DNA/MuDR
AT5TE54910	false	15181055	15181978	ATREP4	RC/Helitron
AT5TE51535	true	14361088	14362016	HELITRONY3	RC/Helitron
AT5TE56620	false	15661521	15662444	ATREP19	DNA
AT5TE67290	true	18690735	18691659	ATREP10D	RC/Helitron
AT5TE37975	false	10400728	10405872	META1	LTR/Copia
AT5TE12980	false	3575911	3576832	ARNOLDY2	DNA/MuDR
AT5TE40135	true	11060648	11061571	ATENSPM4	DNA/En-Spm
AT5TE29240	true	8083677	8084601	HELITRONY1B	RC/Helitron
AT5TE56045	true	15504768	15505692	ARNOLDY2	DNA/MuDR
AT5TE57080	false	15811778	15812701	HELITRONY3	RC/Helitron
AT5TE17730	true	4901173	4901197	ATREP3	RC/Helitron
AT5TE51395	true	14339130	14340058	HELITRONY3	RC/Helitron
AT5TE51300	true	14328166	14329094	HELITRONY3	RC/Helitron
AT5TE45535	false	12837841	12838774	ATLANTYS1	LTR/Gypsy
AT5TE47955	false	13519901	13520835	ATREP7	RC/Helitron
AT5TE70705	true	19648597	19649533	ATREP11	RC/Helitron
AT5TE58535	true	16196037	16196973	ATREP4	RC/Helitron
AT5TE53185	false	14753422	14754356	ATREP15	RC/Helitron
AT5TE65275	false	18099530	18104214	ATREP15	RC/Helitron
AT5TE51355	true	14334736	14335664	HELITRONY3	RC/Helitron
AT5TE16775	true	4635118	4636052	ATREP4	RC/Helitron
AT5TE33065	false	9141068	9141100	ATREP11	RC/Helitron
AT5TE20625	false	5701406	5701672	ATREP15	RC/Helitron
AT5TE32845	true	9083345	9084274	HELITRONY3	RC/Helitron
AT5TE36015	false	9885814	9885854	ATREP15	RC/Helitron
AT5TE39620	false	10900615	10901545	ATDNA2T9C	DNA/MuDR
AT5TE51130	false	14297162	14298093	ATHILA4D_LTR	LTR/Gypsy
AT5TE35495	false	9762390	9762493	ATREP11	RC/Helitron
AT5TE36385	true	9994981	9995504	HELITRONY3	RC/Helitron
AT5TE48330	false	13602384	13603428	ATREP11	RC/Helitron
AT5TE71100	true	19757724	19758771	ATREP10A	RC/Helitron
AT5TE59130	false	16372313	16372732	HELITRONY1E	RC/Helitron
AT5TE37800	false	10350376	10356320	TA11	LINE/L1
AT5TE55810	false	15428649	15429823	ATREP5	RC/Helitron
AT5TE44525	true	12566843	12568021	ATREP15	RC/Helitron
AT5TE45900	true	12889537	12890713	ATHILA4	LTR/Gypsy
AT5TE35205	true	9705359	9706534	HELITRONY3	RC/Helitron
AT5TE41990	true	11636893	11638067	VANDAL4	DNA/MuDR
AT5TE36600	true	10048010	10049183	ATREP11	RC/Helitron
AT5TE42330	false	11765968	11771880	ATHILA5	LTR/Gypsy
AT5TE52575	true	14613727	14614865	ATREP5	RC/Helitron
AT5TE49080	true	13783137	13784773	ATLANTYS2	LTR/Gypsy
AT5TE50540	false	14153197	14154366	SIMPLEHAT2	DNA/HAT
AT5TE56600	true	15655579	15656752	ATREP5	RC/Helitron
AT5TE68210	false	18955660	18956836	ATREP15	RC/Helitron
AT5TE49150	false	13802845	13804021	ATGP1	LTR/Gypsy
AT5TE46735	false	13129776	13130953	ATHILA4A	LTR/Gypsy
AT5TE39810	true	10938377	10939556	ATHILA4B_LTR	LTR/Gypsy
AT5TE42660	false	11903701	11909743	ATHILA2	LTR/Gypsy
AT5TE40150	false	11065344	11066529	ATHILA4B_LTR	LTR/Gypsy
AT5TE38370	false	10520963	10522148	ATENSPM7	DNA/En-Spm
AT5TE41920	false	11608962	11610148	ATHILA4C	LTR/Gypsy
AT5TE25400	false	7009224	7010410	ATREP10D	RC/Helitron
AT5TE58475	true	16178388	16179572	ATREP10D	RC/Helitron
AT5TE01270	false	355952	357116	ATREP8	RC/Helitron
AT5TE41610	false	11502307	11503488	META1	LTR/Copia
AT5TE40040	true	11025337	11026520	ATREP3	RC/Helitron
AT5TE39330	false	10820545	10821723	ATREP10D	RC/Helitron
AT5TE01410	true	393552	394732	HELITRONY3	RC/Helitron
AT5TE93055	false	25856073	25857252	ATHAT1	DNA/HAT
AT5TE36755	false	10081896	10083076	ATCOPIA70	LTR/Copia
AT5TE43970	false	12394407	12395588	ATREP10D	RC/Helitron
AT5TE41890	false	11596628	11597809	ATHILA4C	LTR/Gypsy
AT5TE44265	false	12490508	12491694	HELITRON3	RC/Helitron
AT5TE42020	false	11651831	11652993	ATLANTYS2	LTR/Gypsy
AT5TE19380	false	5350957	5352117	ATREP10D	RC/Helitron
AT5TE70090	true	19473918	19475068	ATREP11	RC/Helitron
AT5TE36790	true	10087599	10088749	ATHILA4	LTR/Gypsy
AT5TE36805	false	10094885	10096910	ATLINE2	LINE/L1
AT5TE68420	false	19018603	19019752	ATREP6	RC/Helitron
AT5TE75120	true	20855632	20856783	SIMPLEGUY1	DNA/Harbinger
AT5TE51905	true	14426291	14427438	ATREP15	RC/Helitron
AT5TE52135	true	14485591	14486738	ATREP15	RC/Helitron
AT5TE46535	false	13079108	13079245	ATREP4	RC/Helitron
AT5TE49770	true	13972629	13973773	ATGP8	LTR/Gypsy
AT5TE31100	true	8598229	8599374	ATREP3	RC/Helitron
AT5TE67650	false	18789041	18790184	ATREP10D	RC/Helitron
AT5TE52400	true	14574599	14580412	ATLINE1_2	LINE/L1
AT5TE54130	false	15002082	15003226	ATREP3	RC/Helitron
AT5TE08180	false	2248527	2249676	ATREP4	RC/Helitron
AT5TE46530	false	13077957	13079107	ATREP11	RC/Helitron
AT5TE44790	true	12651670	12652823	ATREP19	DNA
AT5TE03660	true	1001061	1002214	HELITRONY1B	RC/Helitron
AT5TE36730	true	10076357	10077517	ATREP3	RC/Helitron
AT5TE68140	false	18933096	18938943	ATCOPIA58	LTR/Copia
AT5TE39630	false	10901851	10903017	ATIS112A	DNA/Harbinger
AT5TE29585	true	8177389	8178552	ATREP5	RC/Helitron
AT5TE54255	false	15030915	15032075	ATREP1	RC/Helitron
AT5TE63185	true	17480948	17481089	ATREP1	RC/Helitron
AT5TE56210	false	15548337	15549499	ATREP4	RC/Helitron
AT5TE68580	false	19070584	19071741	ATREP4	RC/Helitron
AT5TE64785	false	17953551	17954613	ATREP10D	RC/Helitron
AT5TE47385	true	13369463	13371227	ATENSPM4	DNA/En-Spm
AT5TE21020	false	5813058	5814212	ATREP10D	RC/Helitron
AT5TE54755	false	15139395	15140550	ATREP15	RC/Helitron
AT5TE78165	false	21698963	21700118	ATREP10D	RC/Helitron
AT5TE74350	true	20639226	20640383	HELITRONY3	RC/Helitron
AT5TE53635	false	14874461	14875618	ATREP10D	RC/Helitron
AT5TE55500	false	15341595	15342781	ATREP3	RC/Helitron
AT5TE61785	true	17105949	17107138	ATREP10D	RC/Helitron
AT5TE56130	false	15528478	15528786	ARNOLDY2	DNA/MuDR
AT5TE41050	true	11317410	11318632	ATHILA4B_LTR	LTR/Gypsy
AT5TE01245	true	353772	354992	ATREP3	RC/Helitron
AT5TE48535	false	13640607	13641824	TA11	LINE/L1
AT5TE31715	true	8762808	8764031	ATREP11	RC/Helitron
AT5TE38410	false	10529674	10530880	HELITRONY3	RC/Helitron
AT5TE20935	false	5785178	5786394	BRODYAGA2	DNA/MuDR
AT5TE63210	false	17486809	17488025	ATREP11	RC/Helitron
AT5TE49105	true	13793989	13795206	ATENSPM6	DNA/En-Spm
AT5TE56125	false	15527266	15528477	ATREP3	RC/Helitron
AT5TE44690	false	12610791	12612002	ATHILA6A	LTR/Gypsy
AT5TE54740	false	15138823	15138848	ATREP11	RC/Helitron
AT5TE41835	true	11567762	11574948	ATHILA6A	LTR/Gypsy
AT5TE48770	true	13704887	13705760	HELITRONY1D	RC/Helitron
AT5TE69950	true	19440843	19441266	ATREP10D	RC/Helitron
AT5TE41185	false	11375647	11376870	ATHILA4	LTR/Gypsy
AT5TE36010	true	9885687	9885813	HELITRONY1E	RC/Helitron
AT5TE31745	true	8769450	8770675	SIMPLEHAT2	DNA/HAT
AT5TE54290	false	15039007	15040385	HELITRONY1D	RC/Helitron
AT5TE79445	true	22069914	22069977	ATREP11	RC/Helitron
AT5TE81950	false	22777824	22779058	ATREP10D	RC/Helitron
AT5TE25590	false	7073198	7074005	ATREP5	RC/Helitron
AT5TE91615	true	25468578	25469816	ARNOLDY1	DNA/MuDR
AT5TE40315	true	11126367	11127592	ATGP10	LTR/Gypsy
AT5TE42965	false	12029290	12035478	ATHILA2	LTR/Gypsy
AT5TE46475	false	13064789	13066019	ATLINE1_6	LINE/L1
AT5TE28740	false	7941747	7942977	ATREP1	RC/Helitron
AT5TE73880	false	20506847	20508071	HELITRONY3	RC/Helitron
AT5TE72200	false	20048358	20049583	TSCL	LINE?
AT5TE54990	false	15197471	15198077	HELITRONY3	RC/Helitron
AT5TE40840	true	11273636	11274796	ATMU9	DNA/MuDR
AT5TE44365	false	12523027	12523239	ATHILA2	LTR/Gypsy
AT5TE22430	true	6190034	6191266	ATREP10B	RC/Helitron
AT5TE33280	true	9204051	9205264	ATREP10D	RC/Helitron
AT5TE39350	false	10826585	10827796	ATDNA2T9B	DNA/MuDR
AT5TE39895	false	10968817	10970028	VANDAL9	DNA/MuDR
AT5TE66385	true	18441810	18441856	ATREP3	RC/Helitron
AT5TE63010	true	17439696	17440858	ATLINE1_6	LINE/L1
AT5TE40295	true	11117071	11123140	ATENSPM5	DNA/En-Spm
AT5TE55155	false	15241969	15243165	ATLANTYS1	LTR/Gypsy
AT5TE33285	false	9205265	9205355	ATREP10D	RC/Helitron
AT5TE83195	false	23128954	23130148	ATREP1	RC/Helitron
AT5TE09315	false	2567548	2567615	HELITRONY1E	RC/Helitron
AT5TE40010	false	11019344	11020538	HELITRONY1C	RC/Helitron
AT5TE58190	true	16108824	16110017	BRODYAGA1	DNA/MuDR
AT5TE41105	false	11339333	11345338	ATGP2	LTR/Gypsy
AT5TE39010	true	10714655	10715749	ATREP15	RC/Helitron
AT5TE50235	true	14079501	14080693	ATREP1	RC/Helitron
AT5TE52165	true	14492409	14493603	BRODYAGA2	DNA/MuDR
AT5TE51935	true	14433109	14434303	BRODYAGA2	DNA/MuDR
AT5TE43175	true	12095515	12096709	ATHILA4B_LTR	LTR/Gypsy
AT5TE52580	true	14614866	14614922	ATREP5	RC/Helitron
AT5TE41380	false	11439476	11440674	ATHILA4D_LTR	LTR/Gypsy
AT5TE42970	false	12035479	12035556	ATHILA2	LTR/Gypsy
AT5TE21145	true	5844764	5845974	ATREP15	RC/Helitron
AT5TE43750	false	12321865	12323074	ATHILA4B_LTR	LTR/Gypsy
AT5TE02705	true	743535	743905	HELITRONY3	RC/Helitron
AT5TE61710	false	17086928	17087368	ATREP4	RC/Helitron
AT5TE66390	true	18441857	18443069	ATREP5	RC/Helitron
AT5TE47130	false	13284712	13299273	VANDAL3	DNA/MuDR
AT5TE76320	true	21193268	21194469	HELITRONY3	RC/Helitron
AT5TE41315	true	11417297	11418505	ATCOPIA28	LTR/Copia
AT5TE09320	false	2567616	2568819	ATREP3	RC/Helitron
AT5TE33945	true	9362602	9363803	ATREP6	RC/Helitron
AT5TE21890	false	6047564	6048763	ATREP10B	RC/Helitron
AT5TE56765	true	15714775	15715899	ATREP10D	RC/Helitron
AT5TE42845	true	11980560	11980610	ATHILA3	LTR/Gypsy
AT5TE52980	false	14699494	14700697	ATREP3	RC/Helitron
AT5TE39650	false	10908581	10909787	ATHILA4B_LTR	LTR/Gypsy
AT5TE29590	false	8178553	8179475	SIMPLEGUY1	DNA/Harbinger
AT5TE47500	true	13399829	13405621	ATHILA2	LTR/Gypsy
AT5TE44470	true	12554224	12555368	ATREP11	RC/Helitron
AT5TE73020	false	20277086	20278156	SIMPLEGUY1	DNA/Harbinger
AT5TE50750	false	14199772	14200841	ATMU6N1	DNA/MuDR
AT5TE03985	false	1094121	1095191	ATREP4	RC/Helitron
AT5TE27495	true	7604820	7605898	ATREP3	RC/Helitron
AT5TE35935	true	9869871	9870122	ATLINE1_6	LINE/L1
AT5TE72430	true	20116360	20117431	ATREP3	RC/Helitron
AT5TE23665	false	6538496	6539564	HELITRONY1E	RC/Helitron
AT5TE43360	false	12188881	12194390	ATLANTYS2	LTR/Gypsy
AT5TE47775	true	13472832	13473901	ATREP11	RC/Helitron
AT5TE41175	true	11374456	11374925	ATHILA	LTR/Gypsy
AT5TE40850	false	11275376	11276443	ATREP7	RC/Helitron
AT5TE34475	true	9496739	9497809	ATREP19	DNA
AT5TE31875	true	8809340	8810410	ATREP11	RC/Helitron
AT5TE44095	false	12437667	12439271	ATHAT1	DNA/HAT
AT5TE44660	false	12605982	12607059	ATREP10D	RC/Helitron
AT5TE76955	false	21367296	21368374	HELITRONY3	RC/Helitron
AT5TE30050	true	8313098	8314181	BOMZH1	DNA/MuDR
AT5TE30060	true	8315336	8316426	ATREP10D	RC/Helitron
AT5TE68130	false	18928066	18929471	TA11	LINE/L1
AT5TE27600	true	7638247	7639339	ATREP10B	RC/Helitron
AT5TE44235	false	12476731	12482338	VANDAL6	DNA/MuDR
AT5TE07520	true	2071545	2072640	SIMPLEGUY1	DNA/Harbinger
AT5TE38340	false	10514719	10523407	ATENSPM3	DNA/En-Spm
AT5TE33030	true	9133655	9133953	ATREP3	RC/Helitron
AT5TE40950	true	11297627	11298718	BRODYAGA2	DNA/MuDR
AT5TE61535	true	17041752	17042841	ATREP8	RC/Helitron
AT5TE55160	false	15243166	15244248	ATLANTYS3	LTR/Gypsy
AT5TE48175	true	13562840	13563820	ATCOPIA29	LTR/Copia
AT5TE42280	false	11753142	11753593	ATHILA	LTR/Gypsy
AT5TE54185	true	15014241	15015328	BOMZH1	DNA/MuDR
AT5TE38820	false	10665868	10670275	ATLINE1_4	LINE/L1
AT5TE71070	false	19751609	19752200	ATREP10D	RC/Helitron
AT5TE54200	false	15019213	15020306	ATREP10B	RC/Helitron
AT5TE30475	true	8423656	8424724	HELITRONY3	RC/Helitron
